Year,Month,State,Group,Sub Group,Description,Rural,Urban,Combined,Status,
2017,March,ALL India,4,,Housing,,4.96,4.96,F,
2017,March,Manipur,4,,Housing,,6.22,,F,
2017,April,ALL India,4,,Housing,,4.86,4.86,F,
2017,April,Manipur,4,,Housing,,6.10,,F,
2017,May,ALL India,4,,Housing,,4.84,4.84,F,
2017,May,Manipur,4,,Housing,,6.16,,F,
2017,June,ALL India,4,,Housing,,4.70,4.70,F,
2017,June,Manipur,4,,Housing,,6.16,,F,
2017,July,ALL India,4,,Housing,,4.91,4.91,F,
2017,July,Manipur,4,,Housing,,5.74,,F,
2017,August,ALL India,4,,Housing,,5.58,5.58,F,
2017,August,Manipur,4,,Housing,,5.40,,F,
2017,September,ALL India,4,,Housing,,6.10,6.10,F,
2017,September,Manipur,4,,Housing,,5.40,,F,
2017,October,ALL India,4,,Housing,,6.68,6.68,F,
2017,October,Manipur,4,,Housing,,5.76,,F,
2017,November,ALL India,4,,Housing,,7.36,7.36,F,
2017,November,Manipur,4,,Housing,,5.79,,F,
2017,December,ALL India,4,,Housing,,8.25,8.25,F,
2017,December,Manipur,4,,Housing,,5.16,,F,
2018,January,ALL India,4,,Housing,,8.33,8.33,F,
2018,January,Manipur,4,,Housing,,5.00,,F,
2018,February,ALL India,4,,Housing,,8.28,8.28,F,
2018,February,Manipur,4,,Housing,,5.65,,F,
2018,March,ALL India,4,,Housing,,8.31,8.31,F,
2018,March,Manipur,4,,Housing,,5.94,,F,
2018,April,ALL India,4,,Housing,,8.50,8.50,F,
2018,April,Manipur,4,,Housing,,5.90,,F,
2018,May,ALL India,4,,Housing,,8.40,8.40,F,
2018,May,Manipur,4,,Housing,,5.81,,F,
2018,June,ALL India,4,,Housing,,8.45,8.45,F,
2018,June,Manipur,4,,Housing,,5.04,5.04,F,
2018,July,ALL India,4,,Housing,,8.30,8.30,F,
2018,July,Manipur,4,,Housing,,5.20,,F,
2018,August,ALL India,4,,Housing,,7.59,7.59,F,
2018,August,Manipur,4,,Housing,,5.12,,F,
2018,September,ALL India,4,,Housing,,7.07,7.07,F,
2018,September,Manipur,4,,Housing,,5.87,5.87,F,
2018,October,ALL India,4,,Housing,,6.55,6.55,F,
2018,October,Manipur,4,,Housing,,5.15,5.15,F,
2018,November,ALL India,4,,Housing,,5.99,5.99,F,
2018,November,Manipur,4,,Housing,,4.67,,F,
2018,December,ALL India,4,,Housing,,5.32,5.32,F,
2018,December,Manipur,4,,Housing,,4.84,,F,
2019,January,ALL India,4,,Housing,,5.20,5.20,F,
2019,January,Manipur,4,,Housing,,4.76,,F,
2019,February,ALL India,4,,Housing,,5.10,5.10,F,
2019,February,Manipur,4,,Housing,,4.76,,F,
2019,March,ALL India,4,,Housing,,4.93,4.93,F,
2019,March,Manipur,4,,Housing,,4.51,,F,
2019,April,ALL India,4,,Housing,,4.76,4.76,F,
2019,April,Manipur,4,,Housing,,5.29,,F,
2019,May,ALL India,4,,Housing,,4.82,4.82,F,
2019,May,Manipur,4,,Housing,,5.49,,F,
2019,June,ALL India,4,,Housing,,4.84,4.84,F,
2019,June,Manipur,4,,Housing,,5.81,,F,
2019,July,ALL India,4,,Housing,,4.87,4.87,F,
2019,July,Manipur,4,,Housing,,6.18,,F,
2019,August,ALL India,4,,Housing,,4.84,4.84,F,
2019,August,Manipur,4,,Housing,,6.02,,F,
2019,September,ALL India,4,,Housing,,4.75,4.75,F,
2019,September,Manipur,4,,Housing,,4.98,,F,
2019,October,ALL India,4,,Housing,,4.58,4.58,F,
2019,October,Manipur,4,,Housing,,4.54,,F,
2019,November,ALL India,4,,Housing,,4.49,4.49,F,
2019,November,Manipur,4,,Housing,,4.53,,F,
2019,December,ALL India,4,,Housing,,4.30,4.30,F,
2019,December,Manipur,4,,Housing,,4.40,,F,
2020,January,ALL India,4,,Housing,,4.20,4.20,F,
2020,January,Manipur,4,,Housing,,4.33,,F,
2020,February,ALL India,4,,Housing,,4.24,4.24,F,
2020,February,Manipur,4,,Housing,,3.84,,F,
2020,March,ALL India,4,,Housing,,3.69,3.69,F,
2020,June,ALL India,4,,Housing,,3.55,3.55,F,
2020,July,ALL India,4,,Housing,,3.25,3.25,F,
2020,August,ALL India,4,,Housing,,3.10,3.10,F,
2020,August,Manipur,4,,Housing,,1.08,,F,
2020,September,ALL India,4,,Housing,,2.83,2.83,F,
2020,September,Manipur,4,,Housing,,1.49,,F,
2020,October,ALL India,4,,Housing,,3.27,3.27,F,
2020,October,Manipur,4,,Housing,,2.04,,F,
2020,November,ALL India,4,,Housing,,3.19,3.19,F,
2020,November,Manipur,4,,Housing,,3.07,,F,
2020,December,ALL India,4,,Housing,,3.21,3.21,F,
2020,December,Manipur,4,,Housing,,3.47,,F,
2021,January,ALL India,4,,Housing,,3.25,3.25,F,
2021,January,Manipur,4,,Housing,,3.68,,F,
2021,February,ALL India,4,,Housing,,3.23,3.23,F,
2021,February,Manipur,4,,Housing,,3.36,,F,
2021,March,ALL India,4,,Housing,,3.50,3.50,F,
2021,April,ALL India,4,,Housing,,3.73,3.73,F,
2021,May,ALL India,4,,Housing,,3.86,3.86,F,
2021,June,ALL India,4,,Housing,,3.75,3.75,F,
2021,June,Manipur,4,,Housing,,3.38,,F,
2021,July,ALL India,4,,Housing,,3.86,3.86,F,
2021,July,Manipur,4,,Housing,,3.03,,F,
2021,August,ALL India,4,,Housing,,3.90,3.90,F,
2021,August,Manipur,4,,Housing,,2.94,,F,
2021,September,ALL India,4,,Housing,,3.58,3.58,F,
2021,September,Manipur,4,,Housing,,2.74,,F,
2021,October,ALL India,4,,Housing,,3.54,3.54,F,
2021,October,Manipur,4,,Housing,,2.06,,F,
2021,November,ALL India,4,,Housing,,3.66,3.66,F,
2021,November,Manipur,4,,Housing,,1.23,,F,
2021,December,ALL India,4,,Housing,,3.61,3.61,F,
2021,December,Manipur,4,,Housing,,1.38,,F,
2022,January,ALL India,4,,Housing,,3.52,3.52,F,
2022,January,Manipur,4,,Housing,,1.05,,F,
2022,February,ALL India,4,,Housing,,3.57,3.57,F,
2022,February,Manipur,4,,Housing,,0.98,,F,
2022,March,ALL India,4,,Housing,,3.38,3.38,F,
2022,March,Manipur,4,,Housing,,1.04,,F,
2022,April,ALL India,4,,Housing,,3.47,3.47,F,
2022,April,Manipur,4,,Housing,,1.63,,F,
2022,May,ALL India,4,,Housing,,3.65,3.65,F,
2022,May,Manipur,4,,Housing,,1.92,,F,
2022,June,ALL India,4,,Housing,,3.93,3.93,F,
2022,June,Manipur,4,,Housing,,2.16,,F,
2022,July,ALL India,4,,Housing,,3.90,3.90,F,
2022,July,Manipur,4,,Housing,,2.29,,F,
2022,August,ALL India,4,,Housing,,4.06,4.06,F,
2022,August,Manipur,4,,Housing,,2.40,,F,
2022,September,ALL India,4,,Housing,,4.57,4.57,F,
2022,September,Manipur,4,,Housing,,2.47,,F,
2022,October,ALL India,4,,Housing,,4.65,4.65,F,
2022,October,Manipur,4,,Housing,,2.61,,F,
2022,November,ALL India,4,,Housing,,4.63,4.63,F,
2022,November,Manipur,4,,Housing,,2.43,,F,
2022,December,ALL India,4,,Housing,,4.47,4.47,F,
2022,December,Manipur,4,,Housing,,1.88,,F,
2023,January,ALL India,4,,Housing,,4.62,4.62,F,
2023,January,Manipur,4,,Housing,,1.95,,F,
2023,February,ALL India,4,,Housing,,4.83,4.83,F,
2023,February,Manipur,4,,Housing,,1.87,,F,
2023,March,ALL India,4,,Housing,,4.96,4.96,F,
2023,March,Manipur,4,,Housing,,1.67,,F,
2023,April,ALL India,4,,Housing,,4.91,4.91,F,
2023,April,Manipur,4,,Housing,,1.41,,F,
2023,May,ALL India,4,,Housing,,4.84,4.84,F,
2023,May,Manipur,4,,Housing,,1.07,,F,
2023,June,ALL India,4,,Housing,,4.56,4.56,F,
2023,June,Manipur,4,,Housing,,1.02,,F,
2023,July,ALL India,4,,Housing,,4.47,4.47,F,
2023,July,Manipur,4,,Housing,,0.77,,F,
2023,August,ALL India,4,,Housing,,4.38,4.38,F,
2023,August,Manipur,4,,Housing,,0.82,,F,
2023,September,ALL India,4,,Housing,,3.95,3.95,F,
2023,September,Manipur,4,,Housing,,0.76,,F,
2023,October,ALL India,4,,Housing,,3.80,3.80,F,
2023,October,Manipur,4,,Housing,,0.83,,F,
2023,November,ALL India,4,,Housing,,3.55,3.55,F,
2023,November,Manipur,4,,Housing,,0.81,,F,
2023,December,ALL India,4,,Housing,,3.63,3.63,F,
2023,December,Manipur,4,,Housing,,0.76,,F,
2024,January,ALL India,4,,Housing,,3.20,3.20,F,
2024,January,Manipur,4,,Housing,,0.83,,F,
2024,February,ALL India,4,,Housing,,2.88,2.88,F,
2024,February,Manipur,4,,Housing,,0.70,,F,
2024,March,ALL India,4,,Housing,,2.71,2.71,F,
2024,March,Manipur,4,,Housing,,0.76,,F,
2024,April,ALL India,4,,Housing,,2.68,2.68,F,
2024,April,Manipur,4,,Housing,,0.63,,F,
2024,May,ALL India,4,,Housing,,2.56,2.56,F,
2024,May,Manipur,4,,Housing,,0.37,,F,
2024,June,ALL India,4,,Housing,,2.69,2.69,F,
2024,June,Manipur,4,,Housing,,0.38,,F,
2024,July,ALL India,4,,Housing,,2.68,2.68,F,
2024,July,Manipur,4,,Housing,,0.63,,F,
2024,August,ALL India,4,,Housing,,2.66,2.66,F,
2024,August,Manipur,4,,Housing,,0.31,,F,
2024,September,ALL India,4,,Housing,,2.72,2.72,F,
2024,September,Manipur,4,,Housing,,0.38,,F,
2024,October,ALL India,4,,Housing,,2.81,2.81,F,
2024,October,Manipur,4,,Housing,,0.38,,F,
2024,November,ALL India,4,,Housing,,2.87,2.87,F,
2024,November,Manipur,4,,Housing,,0.19,,F,
2024,December,ALL India,4,,Housing,,2.71,2.71,F,
2024,December,Manipur,4,,Housing,,0.25,,F,
2025,January,ALL India,4,,Housing,,2.82,2.82,F,
2025,January,Manipur,4,,Housing,,0.25,,F,
2014,January,ALL India,5,,Fuel and light,7.11,5.31,6.35,F,
2014,January,Manipur,5,,Fuel and light,-0.59,1.07,-0.10,F,
2014,February,ALL India,5,,Fuel and light,6.59,5.11,6.04,F,
2014,February,Manipur,5,,Fuel and light,-0.20,0.68,0.00,F,
2014,March,ALL India,5,,Fuel and light,6.88,4.62,6.03,F,
2014,March,Manipur,5,,Fuel and light,-0.39,0.58,-0.10,F,
2014,April,ALL India,5,,Fuel and light,6.48,4.23,5.63,F,
2014,April,Manipur,5,,Fuel and light,-0.30,0.29,-0.10,F,
2014,May,ALL India,5,,Fuel and light,5.49,3.64,4.75,F,
2014,May,Manipur,5,,Fuel and light,-0.39,0.10,-0.29,F,
2014,June,ALL India,5,,Fuel and light,5.44,2.96,4.52,F,
2014,June,Manipur,5,,Fuel and light,-1.17,0.29,-0.78,F,
2014,July,ALL India,5,,Fuel and light,5.30,2.76,4.30,F,
2014,July,Manipur,5,,Fuel and light,-1.94,0.39,-1.36,F,
2014,August,ALL India,5,,Fuel and light,5.00,2.29,3.92,F,
2014,August,Manipur,5,,Fuel and light,-3.08,0.29,-2.12,F,
2014,September,ALL India,5,,Fuel and light,4.23,2.10,3.44,F,
2014,September,Manipur,5,,Fuel and light,-0.88,0.48,-0.49,F,
2014,October,ALL India,5,,Fuel and light,4.30,2.10,3.43,F,
2014,October,Manipur,5,,Fuel and light,-1.45,0.10,-1.06,F,
2014,November,ALL India,5,,Fuel and light,4.17,2.36,3.49,F,
2014,November,Manipur,5,,Fuel and light,0.49,1.25,0.69,F,
2014,December,ALL India,5,,Fuel and light,4.08,2.36,3.40,F,
2014,December,Manipur,5,,Fuel and light,0.40,0.58,0.49,F,
2015,January,ALL India,5,,Fuel and light,4.78,2.16,3.83,F,
2015,January,Manipur,5,,Fuel and light,1.78,0.96,1.47,F,
2015,February,ALL India,5,,Fuel and light,6.01,2.61,4.72,F,
2015,February,Manipur,5,,Fuel and light,3.76,1.06,3.05,F,
2015,March,ALL India,5,,Fuel and light,6.35,3.16,5.16,F,
2015,March,Manipur,5,,Fuel and light,3.67,1.74,3.15,F,
2015,April,ALL India,5,,Fuel and light,6.88,3.43,5.51,F,
2015,April,Manipur,5,,Fuel and light,3.66,1.74,3.05,F,
2015,May,ALL India,5,,Fuel and light,7.50,3.42,5.96,F,
2015,May,Manipur,5,,Fuel and light,4.06,2.52,3.64,F,
2015,June,ALL India,5,,Fuel and light,7.17,3.51,5.83,F,
2015,June,Manipur,5,,Fuel and light,4.06,2.91,3.74,F,
2015,July,ALL India,5,,Fuel and light,6.68,3.32,5.44,F,
2015,July,Manipur,5,,Fuel and light,5.93,3.30,5.21,F,
2015,August,ALL India,5,,Fuel and light,7.28,3.13,5.79,F,
2015,August,Manipur,5,,Fuel and light,6.35,2.13,5.12,F,
2015,September,ALL India,5,,Fuel and light,6.82,2.95,5.34,F,
2015,September,Manipur,5,,Fuel and light,5.20,0.87,4.00,F,
2015,October,ALL India,5,,Fuel and light,6.87,2.59,5.32,F,
2015,October,Manipur,5,,Fuel and light,5.20,-0.29,3.71,F,
2015,November,ALL India,5,,Fuel and light,7.08,2.22,5.28,F,
2015,November,Manipur,5,,Fuel and light,5.20,-2.19,3.12,F,
2015,December,ALL India,5,,Fuel and light,7.07,2.65,5.45,F,
2015,December,Manipur,5,,Fuel and light,6.42,-1.91,4.01,F,
2016,January,ALL India,5,,Fuel and light,6.59,3.09,5.32,F,
2016,January,Manipur,5,,Fuel and light,5.26,3.33,4.74,F,
2016,February,ALL India,5,,Fuel and light,6.25,1.75,4.59,F,
2016,February,Manipur,5,,Fuel and light,3.62,1.24,2.96,F,
2016,March,ALL India,5,,Fuel and light,5.31,0.35,3.47,F,
2016,March,Manipur,5,,Fuel and light,4.30,0.19,3.15,F,
2016,April,ALL India,5,,Fuel and light,4.79,-0.09,3.03,F,
2016,April,Manipur,5,,Fuel and light,3.06,-1.90,1.72,F,
2016,May,ALL India,5,,Fuel and light,4.51,0.09,2.94,F,
2016,May,Manipur,5,,Fuel and light,10.47,0.85,7.79,F,
2016,June,ALL India,5,,Fuel and light,4.40,0.35,2.92,F,
2016,June,Manipur,5,,Fuel and light,17.41,1.89,13.09,F,
2016,July,ALL India,5,,Fuel and light,4.23,0.17,2.75,F,
2016,July,Manipur,5,,Fuel and light,13.99,3.00,11.03,F,
2016,August,ALL India,5,,Fuel and light,4.28,-0.52,2.49,F,
2016,August,Manipur,5,,Fuel and light,13.71,4.27,11.15,F,
2016,September,ALL India,5,,Fuel and light,4.85,-0.26,3.07,F,
2016,September,Manipur,5,,Fuel and light,13.34,4.78,10.99,F,
2016,October,ALL India,5,,Fuel and light,4.34,0.26,2.90,F,
2016,October,Manipur,5,,Fuel and light,13.99,6.19,11.86,F,
2016,November,ALL India,5,,Fuel and light,3.74,0.96,2.80,F,
2016,November,Manipur,5,,Fuel and light,17.35,8.58,15.01,F,
2016,December,ALL India,5,,Fuel and light,5.01,1.55,3.77,F,
2016,December,Manipur,5,,Fuel and light,22.26,10.41,19.17,F,
2017,January,ALL India,5,,Fuel and light,4.68,0.94,3.34,F,
2017,January,Manipur,5,,Fuel and light,30.16,5.25,23.29,F,
2017,February,ALL India,5,,Fuel and light,4.47,2.76,3.90,F,
2017,February,Manipur,5,,Fuel and light,34.22,10.37,27.78,F,
2017,March,ALL India,5,,Fuel and light,5.67,5.23,5.47,F,
2017,March,Manipur,5,,Fuel and light,38.68,14.22,32.10,F,
2017,April,ALL India,5,,Fuel and light,6.30,5.93,6.13,F,
2017,April,Manipur,5,,Fuel and light,47.36,18.12,39.59,F,
2017,May,ALL India,5,,Fuel and light,5.97,4.43,5.46,F,
2017,May,Manipur,5,,Fuel and light,44.53,15.28,36.92,F,
2017,June,ALL India,5,,Fuel and light,5.31,3.03,4.46,F,
2017,June,Manipur,5,,Fuel and light,38.33,8.33,30.79,F,
2017,July,ALL India,5,,Fuel and light,5.54,3.64,4.86,F,
2017,July,Manipur,5,,Fuel and light,39.77,6.02,31.14,F,
2017,August,ALL India,5,,Fuel and light,5.65,3.66,5.02,F,
2017,August,Manipur,5,,Fuel and light,42.66,5.10,33.05,F,
2017,September,ALL India,5,,Fuel and light,5.94,5.05,5.56,F,
2017,September,Manipur,5,,Fuel and light,46.67,5.94,36.21,F,
2017,October,ALL India,5,,Fuel and light,6.39,6.42,6.36,F,
2017,October,Manipur,5,,Fuel and light,49.43,7.47,38.72,F,
2017,November,ALL India,5,,Fuel and light,8.29,8.18,8.24,F,
2017,November,Manipur,5,,Fuel and light,47.85,8.98,38.10,F,
2017,December,ALL India,5,,Fuel and light,8.03,7.64,7.90,F,
2017,December,Manipur,5,,Fuel and light,49.47,8.11,39.20,F,
2018,January,ALL India,5,,Fuel and light,7.72,7.88,7.73,F,
2018,January,Manipur,5,,Fuel and light,40.94,7.71,33.06,F,
2018,February,ALL India,5,,Fuel and light,6.91,6.80,6.88,F,
2018,February,Manipur,5,,Fuel and light,37.15,5.29,29.64,F,
2018,March,ALL India,5,,Fuel and light,6.26,4.64,5.73,F,
2018,March,Manipur,5,,Fuel and light,35.36,1.16,27.38,F,
2018,April,ALL India,5,,Fuel and light,6.52,2.64,5.16,F,
2018,April,Manipur,5,,Fuel and light,31.19,-1.64,23.72,F,
2018,May,ALL India,5,,Fuel and light,6.89,3.83,5.80,F,
2018,May,Manipur,5,,Fuel and light,23.90,-3.09,18.02,F,
2018,June,ALL India,5,,Fuel and light,7.64,6.30,7.22,F,
2018,June,Manipur,5,,Fuel and light,21.09,3.07,17.38,F,
2018,July,ALL India,5,,Fuel and light,8.50,7.02,7.96,F,
2018,July,Manipur,5,,Fuel and light,22.78,6.62,19.45,F,
2018,August,ALL India,5,,Fuel and light,8.28,9.17,8.55,F,
2018,August,Manipur,5,,Fuel and light,18.86,8.66,16.79,F,
2018,September,ALL India,5,,Fuel and light,8.44,8.79,8.63,F,
2018,September,Manipur,5,,Fuel and light,18.46,10.00,16.83,F,
2018,October,ALL India,5,,Fuel and light,8.40,8.81,8.55,F,
2018,October,Manipur,5,,Fuel and light,-0.99,9.32,1.03,F,
2018,November,ALL India,5,,Fuel and light,6.52,8.75,7.24,F,
2018,November,Manipur,5,,Fuel and light,-12.58,9.39,-8.20,F,
2018,December,ALL India,5,,Fuel and light,4.49,4.42,4.47,F,
2018,December,Manipur,5,,Fuel and light,-19.29,7.01,-14.22,F,
2019,January,ALL India,5,,Fuel and light,2.74,1.02,2.12,F,
2019,January,Manipur,5,,Fuel and light,-17.95,4.15,-13.69,F,
2019,February,ALL India,5,,Fuel and light,2.04,-0.16,1.24,F,
2019,February,Manipur,5,,Fuel and light,-17.09,0.24,-13.81,F,
2019,March,ALL India,5,,Fuel and light,2.66,1.90,2.34,F,
2019,March,Manipur,5,,Fuel and light,-19.14,2.79,-15.06,F,
2019,April,ALL India,5,,Fuel and light,1.95,3.61,2.56,F,
2019,April,Manipur,5,,Fuel and light,-21.28,5.59,-16.46,F,
2019,May,ALL India,5,,Fuel and light,1.80,3.77,2.48,F,
2019,May,Manipur,5,,Fuel and light,-20.15,6.12,-15.43,F,
2019,June,ALL India,5,,Fuel and light,1.86,3.16,2.24,F,
2019,June,Manipur,5,,Fuel and light,-19.98,5.80,-15.30,F,
2019,July,ALL India,5,,Fuel and light,0.00,-0.86,-0.29,F,
2019,July,Manipur,5,,Fuel and light,-22.41,-0.32,-18.38,F,
2019,August,ALL India,5,,Fuel and light,-0.88,-3.31,-1.70,F,
2019,August,Manipur,5,,Fuel and light,-23.56,-2.95,-19.70,F,
2019,September,ALL India,5,,Fuel and light,-1.41,-3.51,-2.18,F,
2019,September,Manipur,5,,Fuel and light,-21.08,-4.62,-18.02,F,
2019,October,ALL India,5,,Fuel and light,-1.34,-3.37,-2.02,F,
2019,October,Manipur,5,,Fuel and light,-7.08,-3.49,-6.31,F,
2019,November,ALL India,5,,Fuel and light,-1.26,-3.29,-1.93,F,
2019,November,Manipur,5,,Fuel and light,4.37,-4.82,2.20,F,
2019,December,ALL India,5,,Fuel and light,0.60,0.91,0.70,F,
2019,December,Manipur,5,,Fuel and light,7.92,-1.68,5.61,F,
2020,January,ALL India,5,,Fuel and light,2.87,5.05,3.66,F,
2020,January,Manipur,5,,Fuel and light,4.98,1.72,4.18,F,
2020,February,ALL India,5,,Fuel and light,4.82,9.28,6.36,F,
2020,February,Manipur,5,,Fuel and light,3.44,7.44,4.35,F,
2020,March,ALL India,5,,Fuel and light,4.78,9.78,6.59,F,
2020,June,ALL India,5,,Fuel and light,-1.96,5.06,0.50,F,
2020,July,ALL India,5,,Fuel and light,-0.68,8.90,2.66,F,
2020,August,ALL India,5,,Fuel and light,0.00,9.32,3.18,F,
2020,August,Manipur,5,,Fuel and light,-7.15,10.34,-3.18,F,
2020,September,ALL India,5,,Fuel and light,-0.07,8.29,2.80,F,
2020,September,Manipur,5,,Fuel and light,3.48,10.60,5.06,F,
2020,October,ALL India,5,,Fuel and light,-0.14,6.52,2.13,F,
2020,October,Manipur,5,,Fuel and light,4.88,7.95,5.58,F,
2020,November,ALL India,5,,Fuel and light,0.20,4.31,1.62,F,
2020,November,Manipur,5,,Fuel and light,2.53,11.55,4.50,F,
2020,December,ALL India,5,,Fuel and light,0.67,6.96,2.92,F,
2020,December,Manipur,5,,Fuel and light,2.91,15.34,5.69,F,
2021,January,ALL India,5,,Fuel and light,1.66,7.85,3.87,F,
2021,January,Manipur,5,,Fuel and light,2.46,16.04,5.51,F,
2021,February,ALL India,5,,Fuel and light,1.38,7.42,3.53,F,
2021,February,Manipur,5,,Fuel and light,2.74,15.74,5.72,F,
2021,March,ALL India,5,,Fuel and light,1.69,9.48,4.43,F,
2021,April,ALL India,5,,Fuel and light,5.12,12.98,7.98,F,
2021,May,ALL India,5,,Fuel and light,10.45,14.17,11.86,F,
2021,June,ALL India,5,,Fuel and light,11.87,13.86,12.61,F,
2021,June,Manipur,5,,Fuel and light,28.88,29.48,29.01,F,
2021,July,ALL India,5,,Fuel and light,11.45,14.03,12.38,F,
2021,July,Manipur,5,,Fuel and light,15.36,19.50,16.35,F,
2021,August,ALL India,5,,Fuel and light,11.41,15.52,12.95,F,
2021,August,Manipur,5,,Fuel and light,26.52,18.38,24.42,F,
2021,September,ALL India,5,,Fuel and light,11.51,17.29,13.63,F,
2021,September,Manipur,5,,Fuel and light,8.99,19.91,11.48,F,
2021,October,ALL India,5,,Fuel and light,12.20,18.14,14.35,F,
2021,October,Manipur,5,,Fuel and light,5.73,21.80,9.35,F,
2021,November,ALL India,5,,Fuel and light,11.16,17.19,13.35,F,
2021,November,Manipur,5,,Fuel and light,7.01,16.38,9.22,F,
2021,December,ALL India,5,,Fuel and light,9.74,13.16,10.95,F,
2021,December,Manipur,5,,Fuel and light,6.29,10.21,7.22,F,
2022,January,ALL India,5,,Fuel and light,8.44,10.91,9.32,F,
2022,January,Manipur,5,,Fuel and light,7.49,8.47,7.78,F,
2022,February,ALL India,5,,Fuel and light,8.42,9.25,8.73,F,
2022,February,Manipur,5,,Fuel and light,6.98,6.51,6.82,F,
2022,March,ALL India,5,,Fuel and light,8.27,6.27,7.52,F,
2022,March,Manipur,5,,Fuel and light,6.00,4.20,5.51,F,
2022,April,ALL India,5,,Fuel and light,11.09,10.07,10.67,F,
2022,April,Manipur,5,,Fuel and light,7.59,4.33,6.80,F,
2022,May,ALL India,5,,Fuel and light,8.41,11.58,9.54,F,
2022,May,Manipur,5,,Fuel and light,9.30,5.51,8.31,F,
2022,June,ALL India,5,,Fuel and light,9.01,12.04,10.14,F,
2022,June,Manipur,5,,Fuel and light,7.42,4.46,6.64,F,
2022,July,ALL India,5,,Fuel and light,10.52,13.82,11.76,F,
2022,July,Manipur,5,,Fuel and light,8.67,5.92,7.99,F,
2022,August,ALL India,5,,Fuel and light,9.81,12.56,10.78,F,
2022,August,Manipur,5,,Fuel and light,5.17,6.66,5.55,F,
2022,September,ALL India,5,,Fuel and light,9.77,11.44,10.39,F,
2022,September,Manipur,5,,Fuel and light,3.14,4.40,3.43,F,
2022,October,ALL India,5,,Fuel and light,9.24,10.97,9.93,F,
2022,October,Manipur,5,,Fuel and light,4.24,2.99,3.89,F,
2022,November,ALL India,5,,Fuel and light,10.04,11.57,10.62,F,
2022,November,Manipur,5,,Fuel and light,4.56,2.93,4.16,F,
2022,December,ALL India,5,,Fuel and light,10.39,11.69,10.91,F,
2022,December,Manipur,5,,Fuel and light,4.00,3.78,3.92,F,
2023,January,ALL India,5,,Fuel and light,10.49,11.45,10.84,F,
2023,January,Manipur,5,,Fuel and light,3.83,4.88,4.08,F,
2023,February,ALL India,5,,Fuel and light,9.32,10.86,9.90,F,
2023,February,Manipur,5,,Fuel and light,5.04,5.56,5.17,F,
2023,March,ALL India,5,,Fuel and light,7.40,11.00,8.79,F,
2023,March,Manipur,5,,Fuel and light,5.13,7.70,5.77,F,
2023,April,ALL India,5,,Fuel and light,4.73,6.80,5.52,F,
2023,April,Manipur,5,,Fuel and light,1.93,6.90,3.16,F,
2023,May,ALL India,5,,Fuel and light,4.11,5.71,4.70,F,
2023,May,Manipur,5,,Fuel and light,-1.16,6.37,0.69,F,
2023,June,ALL India,5,,Fuel and light,2.89,5.60,3.92,F,
